candidate_id,feature,target,expected_direction,decision_time,valid_observations,unique_sessions,unique_symbols,mean_target_return,median_target_return,signed_top_minus_bottom_spread,spearman_correlation,preserves_expected_direction,minimum_sample_status
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:10,80585,1665,156,-1.076335365723935e-06,-4.850096956943162e-06,-9.503231012786273e-06,-0.0031364091183001975,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:15,80585,1665,156,-7.127291155484272e-06,-7.016633389866911e-06,3.097385342698544e-05,0.003574506841410902,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:20,80585,1665,156,4.08424784836825e-06,0.0,1.4332266800920479e-05,-0.0023831160054965618,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:25,80585,1665,156,-2.17954629988526e-06,0.0,5.3102223319001496e-05,0.01003200396753385,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:30,80585,1665,156,1.6077563486760482e-05,9.907822459354065e-06,0.00010178333468502387,0.030424800894601693,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:35,80585,1665,156,1.5626676031388342e-05,6.2924050325818826e-06,-3.718439256772399e-05,-0.007659394420657715,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:40,80585,1665,156,1.7445934645365924e-05,3.2623665902065113e-06,6.507698344648816e-06,0.003950164956470473,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:45,80585,1665,156,-1.3818980448832008e-07,-1.913947698994889e-06,7.448025280609727e-05,0.017441776919665055,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:50,80585,1665,156,-1.538564720249269e-05,-9.276966920879204e-06,6.634558667428792e-05,0.013879730404446308,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,14:55,80585,1665,156,-1.0369270967203192e-05,-1.428903760825051e-05,0.00012168819375801831,0.030730013430276808,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:00,80585,1665,156,1.2870379578089342e-05,7.921175892988686e-06,5.6975462939590216e-05,0.014050060572436561,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:05,80585,1665,156,9.441708243684843e-06,9.020561265060678e-06,-1.3179997040424496e-06,-0.00867578589235276,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:10,80585,1665,156,-4.699916644312907e-06,-2.6344898742536316e-06,-2.61889681496541e-06,0.001002174619747422,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:15,80585,1665,156,-1.3044280422036536e-05,-5.6825792853487656e-06,5.797066114610061e-05,0.021205811175405404,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:20,80585,1665,156,-4.568433269014349e-06,-5.037512096350838e-07,3.982366615673527e-05,0.012362800819989578,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:25,80585,1665,156,-2.6901579985860735e-06,-3.7757627069368027e-07,3.382856084499508e-05,0.007469467527128842,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:30,80585,1665,156,1.239415450982051e-05,2.3713007522019325e-06,9.931081149261445e-05,0.024486965951894372,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:35,80585,1665,156,-2.1036667021689937e-05,-1.2764081702698604e-06,-2.905459223256912e-05,-0.0024825915976139385,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:40,80585,1665,156,-5.182815584703349e-06,2.553847480157856e-06,-1.0232541171717457e-05,0.00239681466813482,False,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:45,80585,1665,156,7.530337029493239e-07,3.2989876217470737e-06,4.7540968807879835e-05,0.006173629917399705,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:50,80585,1665,156,-5.421411515271757e-06,-7.558653578598751e-06,7.176028884714469e-05,0.014214039295005265,True,sufficient
range_position_rank_8__fwd_return_5m_beta_residual,range_position_rank_8,fwd_return_5m_beta_residual,-1,15:55,80585,1665,156,-7.690699931117706e-06,7.863545192776655e-07,0.0004176692746113986,0.07617884088523573,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,09:55,81287,1679,156,-3.345473305671476e-05,-3.447910785325803e-05,-1.5880772480159067e-05,0.004464215587995442,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:00,81287,1679,156,9.702515626486274e-07,-3.7521374451898737e-06,-0.00014687654038425535,-0.006245222606301772,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:05,81287,1679,156,-2.96267699013697e-05,-2.4795692297630012e-05,-0.0001455761375837028,-0.011784182380590138,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:10,81287,1679,156,8.965089364210144e-06,-1.639043512113858e-05,0.00021385407308116555,0.029025025347736207,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:15,81287,1679,156,-2.8823635148000903e-05,-2.376624252065085e-05,1.734256511554122e-05,0.005048266001169106,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:20,81287,1679,156,-5.822819275635993e-06,-1.7433178072678857e-05,4.8091715143527836e-06,0.0007451770321386254,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:25,81287,1679,156,-7.287593234650558e-06,-1.2277450878173113e-05,8.100213017314672e-05,0.008088148153848736,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:30,81287,1679,156,2.0613962988136336e-05,4.486218131205533e-06,4.7978483053157106e-05,0.012025792973110946,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:35,81287,1679,156,-1.3036870768701192e-05,-1.943633469636552e-05,-0.00020556399249471724,-0.020990195441519702,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:40,81287,1679,156,-2.7009793939214433e-06,-1.1830996299977414e-05,2.181656782340724e-05,0.004012033772209448,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:45,81287,1679,156,-2.577781560830772e-05,-1.7359074263367802e-05,0.00022629485465586185,0.02598905100964197,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:50,81287,1679,156,-1.2384082310745725e-06,1.833096689551894e-06,0.00014619826106354594,0.016273184315589835,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,10:55,81287,1679,156,1.7338659745291807e-05,3.4045604024868226e-06,0.00010438455501571298,0.014031076284583693,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:00,81287,1679,156,5.514444637810811e-06,-2.4794483124424005e-06,1.4344510418595746e-05,0.005174917433557571,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:05,81287,1679,156,6.614606718358118e-06,-6.935627880011452e-06,-9.117462468566373e-05,-0.008840140819573156,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:10,81287,1679,156,-1.5215815437841229e-05,-2.0147581381024793e-05,7.98795954324305e-05,0.004898963329483307,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:15,81287,1679,156,6.556518201250583e-06,-1.2638832231459673e-05,1.2675060133915395e-05,0.006352842339392461,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:20,81287,1679,156,-3.7260297176544555e-06,-6.356192898238078e-06,-2.1529438527068123e-05,-0.004069005973884944,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:25,81287,1679,156,-5.301931196299847e-06,-9.437498192710336e-06,6.53355527902022e-05,0.010606261312665025,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:30,81287,1679,156,-1.3132948879501782e-05,-1.2456634067348205e-05,6.62649908917956e-05,0.016015767095025574,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:35,81287,1679,156,-7.250904445754713e-07,-1.4598736925108824e-05,-4.732603701995686e-05,0.003279625475438434,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:40,81287,1679,156,-6.7147861955163535e-06,-6.379493697750149e-06,4.307597191655077e-05,0.01255229284021274,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:45,81287,1679,156,1.3312776900420431e-05,-1.7700697299005697e-06,0.00016184189007617533,0.03104738435060761,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:50,81287,1679,156,-2.4798910089884885e-06,-2.9469301807694137e-06,-2.395435694779735e-05,0.004398030052852653,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,11:55,81287,1679,156,1.1707400517479982e-05,-2.8142851533630164e-06,9.549004607833922e-05,0.017448193413370106,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:00,81287,1679,156,-1.6699809748388361e-06,-5.985605184832821e-07,2.6783116481965408e-05,0.014066179263927439,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:05,81287,1679,156,7.314684353332268e-06,4.188586899545044e-06,4.061756408191286e-05,0.004610805038945165,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:10,81287,1679,156,1.6347776181646623e-05,-1.3180502378418169e-07,3.091018515988253e-05,0.007637630923197086,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:15,81287,1679,156,-3.7377751596068265e-06,-9.15502187126549e-06,1.4423516404349357e-05,0.008099552866690566,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:20,81287,1679,156,3.369520884533017e-09,8.839764404910966e-07,8.37098341435194e-05,0.013799324008573435,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:25,81287,1679,156,-3.6037881727679633e-06,-1.6875753772183089e-06,7.407738303299993e-05,0.010723707886355216,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:30,81287,1679,156,1.2244921890669502e-05,1.3291592040332034e-06,5.055951260146685e-05,0.01608747263845207,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:35,81287,1679,156,-8.292279744637199e-06,-6.5174281189683825e-06,-6.651200237683952e-05,-0.006786810638666646,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:40,81287,1679,156,-5.392736511566909e-06,-6.69722976454068e-06,1.3635537470690906e-05,0.0040922976262424615,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:45,81287,1679,156,-8.144730600179173e-06,-5.830490408698097e-06,8.516157686244696e-05,0.01643913736717618,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:50,81287,1679,156,-1.002474073175108e-05,-8.822755262372084e-06,5.3626412409357727e-05,0.012844002868451663,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,12:55,81287,1679,156,1.941909249580931e-05,8.495677320752293e-06,3.382550858077593e-05,0.010202705323856247,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:00,80585,1665,156,-4.850626851293782e-07,-9.104827768169343e-06,8.103815343929455e-05,0.014989425807310757,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:05,80585,1665,156,-7.486420145141892e-06,-5.2024138312845025e-06,4.7651512431912124e-05,0.0027979936639305797,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:10,80585,1665,156,-4.534212621365441e-06,3.2826042115630116e-06,-5.2074996347073466e-05,-0.002503566420309149,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:15,80585,1665,156,5.113292900205124e-06,-4.4329840420687106e-06,0.00010647611634340137,0.01919030992803041,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:20,80585,1665,156,-1.9046414934109634e-07,-8.682495717948768e-06,-3.7160791634960333e-06,-0.00379069301365742,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:25,80585,1665,156,1.5824840374989435e-05,3.0547784035661607e-07,8.863870607456192e-05,0.016681676318440856,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:30,80585,1665,156,-9.759285603649914e-06,-1.7387726984452456e-05,0.00011508555326145142,0.021288883309354464,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:35,80585,1665,156,3.982334874308435e-06,7.028753771010088e-06,-9.04639637155924e-06,-0.0017290190319037804,False,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:40,80585,1665,156,-6.603227120649535e-07,5.643799454446707e-07,5.160866567166522e-05,0.018986269404968698,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:45,80585,1665,156,-7.368461041323826e-08,-5.0287512749491725e-06,9.040794975589961e-05,0.02104298638399784,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:50,80585,1665,156,-3.9445758375222795e-06,-2.5551580620231107e-06,5.43713103979826e-05,0.0058763039033117095,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,13:55,80585,1665,156,-9.161711318483867e-07,-6.137307991593843e-06,6.6814296587836e-05,0.015486418484689873,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:00,80585,1665,156,1.023380445985822e-05,6.522164312627865e-06,8.965971937868744e-05,0.021206174343532565,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:05,80585,1665,156,-2.6222642190987244e-05,-2.0414090613485314e-05,1.6490041161887348e-05,0.00218627567507065,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:10,80585,1665,156,-1.076335365723935e-06,-4.850096956943162e-06,2.0908122678520158e-05,0.002407338562162939,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:15,80585,1665,156,-7.127291155484272e-06,-7.016633389866911e-06,8.95033881533891e-05,0.009767180800432951,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:20,80585,1665,156,4.08424784836825e-06,0.0,1.1855490811285563e-05,-0.000752077856994973,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:25,80585,1665,156,-2.17954629988526e-06,0.0,5.49542237422429e-05,0.013149238836980714,True,sufficient
return_rank_4__fwd_return_5m_beta_residual,return_rank_4,fwd_return_5m_beta_residual,-1,14:30,80585,1665,156,1.6077563486760482e-05,9.907822459354065e-06,0.00013910212146583945,0.030263415074554798,True,sufficient
